Date Shared,Platform,Creator / Channel,URL / Media,Title / Headline,Description / Summary,Category,Tags,AI Tools Mentioned,Followers / Subscribers,Language,Notes
2025-08-30,Website,,https://creatify.ai/use-cases/facebook-ads?utm_source=google&utm_medium=cpc&utm_campaign=21395343548&utm_term=&utm_content=&gad_source=2&gad_campaignid=21399390451&gclid=Cj0KCQjwn8XFBhCxARIsAMyH8Bv7C7Hk6cOWvWFxoJgWmIfSm8tIdNXVBOYNRI7sJEIQJtOTN3wvOwEaAjzREALw_wcB,Facebook Ads,,AI Creative / How-To,"ads, creatify.ai, website",creatify.ai,Unknown,EN,
2025-08-30,YouTube,,https://youtu.be/httdmxu0N7k?si=lITz1zKjqk1Q1Ams,Httdmxu0n7k,,Other,"youtu.be, youtube, yt:httdmxu0N7k",,Unknown,EN,
2025-08-30,YouTube,,https://youtu.be/O4KRwPqI0Us?si=R6HPzMS3TkBWM52R,O4krwpqi0us,,Other,"youtu.be, youtube, yt:O4KRwPqI0Us",,Unknown,EN,
2025-08-30,YouTube,,https://youtu.be/_kYAkogj9WE?si=2WW9Hc5MFBMQ5tRA,Kyakogj9we,,Other,"youtu.be, youtube, yt:_kYAkogj9WE",,Unknown,EN,
2025-08-30,YouTube,,https://youtu.be/rVxNBgtP_bs?si=qK1lL9_0QBvIZf_I,Rvxnbgtp Bs,,Other,"youtu.be, youtube, yt:rVxNBgtP_bs",,Unknown,EN,
2025-08-30,YouTube,,https://youtu.be/m8Ve7hNl9P0?si=edTmO7i_6YiHTjaK,M8ve7hnl9p0,,Other,"youtu.be, youtube, yt:m8Ve7hNl9P0",,Unknown,EN,
2025-08-30,YouTube,,https://youtu.be/m8Ve7hNl9P0?si=XvgoTNen_PBIqm7X,M8ve7hnl9p0,,Other,"youtu.be, youtube, yt:m8Ve7hNl9P0",,Unknown,EN,
2025-08-30,YouTube,,https://youtu.be/FI7PhOBNBxs?si=PemyFfP5RAPL_rpu,Fi7phobnbxs,,Other,"youtu.be, youtube, yt:FI7PhOBNBxs",,Unknown,EN,
2025-08-29,YouTube,,https://youtube.com/shorts/S2AZbZ_K8vY?si=9iO6imi4Xl26hUfF,S2azbz K8vy,,Other,"youtube, youtube.com, yt:S2AZbZ_K8vY",,Unknown,EN,
2025-08-29,YouTube,,https://youtube.com/shorts/2oP8wPj9uPA?si=9TYwIG4C8vvXAkYE,2op8wpj9upa,,Other,"youtube, youtube.com, yt:2oP8wPj9uPA",,Unknown,EN,
2025-08-29,Website,,https://stitch.withgoogle.com/,stitch.withgoogle.com,,Other,"stitch.withgoogle.com, website",,Unknown,EN,
2025-08-29,YouTube,,https://youtube.com/shorts/zkBYhnsNAP0?si=JpJAbdcGektwxPon,Zkbyhnsnap0,,Other,"youtube, youtube.com, yt:zkBYhnsNAP0",,Unknown,EN,
2025-08-27,Instagram,,https://www.instagram.com/reel/DNl2sYMPZsg/?igsh=NGJ6MjVhand2djNw,Dnl2sympzsg,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-27,Instagram,,https://www.instagram.com/reel/DN2ZcQI2CbI/?igsh=MXJzOTQ1a3Y5cDJjZQ==,Dn2zcqi2cbi,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-27,Instagram,,https://www.instagram.com/reel/DNvTe9b4gto/?igsh=MWd0a21hdHB0aHlvZQ==,Dnvte9b4gto,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-27,Instagram,,https://www.instagram.com/reel/DM20RyOudC4/?igsh=ZDQzNWZtZm13eGR0,Dm20ryoudc4,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-27,Instagram,,https://www.instagram.com/reel/DNwAnUBXvgA/?igsh=MXBkMTAxM3o2YXN2ZA==,Dnwanubxvga,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-27,Instagram,,https://www.instagram.com/reel/DNyrZcQXnxX/?igsh=bGQxc215bWNiMzBt,Dnyrzcqxnxx,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-27,Instagram,,https://www.instagram.com/reel/DNq89cU3nhW/?igsh=MXQ4YXNvY3YwOWE3Nw==,Dnq89cu3nhw,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-27,Instagram,,https://www.instagram.com/reel/DNeDvyZvvo7/?igsh=bDhhcG4yZWZieGVm,Dnedvyzvvo7,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-27,Instagram,,https://www.instagram.com/reel/DK2I5SXtaGK/?igsh=OHY4ZTc5Z29xamti,Dk2i5sxtagk,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-27,Instagram,,https://www.instagram.com/reel/DNjASiXiizI/?igsh=YnR5dnVmNXQwOWtn,Dnjasixiizi,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-27,TikTok,,https://www.tiktok.com/t/ZP8BQxPrn/,Zp8bqxprn,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-27,TikTok,,https://www.tiktok.com/t/ZP8BQrcrt/,Zp8bqrcrt,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-26,YouTube,,https://youtube.com/shorts/X8e9VhO-1Fs?si=E3VQ5QwEBWi5t2iG,X8e9vho 1fs,,Other,"youtube, youtube.com, yt:X8e9VhO-1Fs",,Unknown,EN,
2025-08-24,TikTok,,https://www.tiktok.com/t/ZP8BPtL9G/,Zp8bptl9g,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-24,Instagram,,https://www.instagram.com/reel/DMw_wH3NWdh/?igsh=MXdkbnZzd3M0c2s5OA==,Dmw Wh3nwdh,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-24,Website,,https://www.skool.com/freedom-achievers/about?fbclid=PAZXh0bgNhZW0CMTEAAac-U5GhQvUKOtljdKpkbdcliX623T-YPC7axLc4lv2Ed6n-7MQ8TeeuGM7Ijw_aem_DuoDRjb0600cFpq8kcXwXA,About,,Other,"website, www.skool.com",,Unknown,EN,
2025-08-24,Instagram,,https://www.instagram.com/reel/DKrfiaOtW9r/?igsh=MWRianV6bHd6OHY5Mg==,Dkrfiaotw9r,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-24,Instagram,,https://www.instagram.com/reel/DM7gwQFtM52/?igsh=ZGJiMG5tZTYwMmUz,Dm7gwqftm52,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-24,TikTok,,https://www.tiktok.com/t/ZP8BPuMSc/,Zp8bpumsc,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-24,TikTok,,https://www.tiktok.com/t/ZP8BPtb4f/,Zp8bptb4f,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-24,Instagram,,https://www.instagram.com/reel/DHNuUidAh1x/?igsh=MTF3cDdnOHBlcms1NQ==,Dhnuuidah1x,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-24,TikTok,,https://www.tiktok.com/t/ZP8BPxuec/,Zp8bpxuec,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-24,TikTok,,https://www.tiktok.com/t/ZP8BPGhVT/,Zp8bpghvt,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-24,TikTok,,https://www.tiktok.com/t/ZP8BPxp7k/,Zp8bpxp7k,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-24,TikTok,,https://www.tiktok.com/t/ZP8BPynWX/,Zp8bpynwx,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-24,TikTok,,https://www.tiktok.com/t/ZP8BPW99F/,Zp8bpw99f,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-24,Website,,https://smartphonefilmmakingpro.com/ai-yourself-premium-offer?utm_medium=paid&utm_source=ig&utm_id=120230082411670759&utm_content=120231252964920759&utm_term=120231252964930759&utm_campaign=120230082411670759&fbclid=PAQ0xDSwMYMGtleHRuA2FlbQEwAGFkaWQBqyWwIsHXBwGnIKtwCGMwZGvmAaB0py12SyZhnoiB5ghzqsqcEqGTVP7obaxG1MALnSHxcXw_aem_fuAVvbU2kAJY81-RykU56A,Ai Yourself Premium Offer,,AI Tools / Product Demos,"smartphonefilmmakingpro.com, website",,Unknown,EN,
2025-08-23,Instagram,,https://www.instagram.com/reel/DNYBz-Ly1nT/?igsh=MWlwYWJqMmVpeDM4ZA==,Dnybz Ly1nt,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-23,Instagram,,https://www.instagram.com/reel/DM5G0idzGQN/?igsh=OGp5aXM3cG1hd2lz,Dm5g0idzgqn,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-23,Instagram,,https://www.instagram.com/reel/DNsNf2K2A46/?igsh=MTAycmphaGxkYXBwdA==,Dnsnf2k2a46,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-23,Instagram,,https://www.instagram.com/reel/DM7gwQFtM52/?igsh=ZGJiMG5tZTYwMmUz,Dm7gwqftm52,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-23,Instagram,,https://www.instagram.com/reel/DM5bdVSNn82/?igsh=cnRmNHRnaDM0N2R5,Dm5bdvsnn82,,AI Creative / How-To,"instagram, www.instagram.com",,Unknown,EN,
2025-08-23,Instagram,,https://www.instagram.com/reel/DNmgnYFvNU6/?igsh=cDUyYm9qa3ZmdmM0,Dnmgnyfvnu6,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-23,Instagram,,https://www.instagram.com/reel/DMdN_lhvS5l/?igsh=MW9oeXA0aGhseWZ0NQ==,Dmdn Lhvs5l,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-23,Instagram,,https://www.instagram.com/reel/DNjQiTlNJFx/?igsh=MWp3emFlcnNuMnBrYw==,Dnjqitlnjfx,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-22,Instagram,,https://www.instagram.com/reel/DNjFfWuI7yc/?igsh=MTIxdDNzaW83M2NzdA==,Dnjffwui7yc,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-22,Instagram,,https://www.instagram.com/reel/DHMADPcs0Wj/?igsh=MWtpdHhmaW1tbHM1cg==,Dhmadpcs0wj,,AI Creative / How-To,"instagram, www.instagram.com",,Unknown,EN,
2025-08-22,Instagram,,https://www.instagram.com/reel/DK4flhAoPhC/?igsh=YzhpbDRnNmFqbHV6,Dk4flhaophc,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-22,Instagram,,https://www.instagram.com/reel/DNF4BKWPnyA/?igsh=MWx5NmZoYWs2MnJ2ag==,Dnf4bkwpnya,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-22,Instagram,,https://www.instagram.com/reel/DJ7AjX0p2fo/?igsh=dnRva3hoeXY2YWlv,Dj7ajx0p2fo,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-22,Facebook,,https://www.facebook.com/share/r/14KWm6w8b84/,14kwm6w8b84,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-08-22,Instagram,,https://www.instagram.com/reel/DNortV-Nu6w/?igsh=MTB2bHhmcG1nb290dg==,Dnortv Nu6w,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-22,Instagram,,https://www.instagram.com/reel/DNELnCru5SL/?igsh=OGZkeGZldG51dWhu,Dnelncru5sl,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-22,Instagram,,https://www.instagram.com/reel/DKPgp3CivI9/?igsh=MTE1MW16bzgwMjc3Ng==,Dkpgp3civi9,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-22,Instagram,,https://www.instagram.com/reel/DHNuUidAh1x/?igsh=MTF3cDdnOHBlcms1NQ==,Dhnuuidah1x,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-22,Instagram,,https://www.instagram.com/reel/DNI-L5Eicg2/?igsh=MTZtdXA5MzJoNmF2ag==,Dni L5eicg2,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-22,Instagram,,https://www.instagram.com/reel/DNBJK9ytJVd/?igsh=MWowcGJtc2ZhMDZlYg==,Dnbjk9ytjvd,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-22,Instagram,,https://www.instagram.com/reel/DLkaTMaMbpw/?igsh=MWh0c3h6aXFqY3gzcw==,Dlkatmambpw,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-22,Instagram,,https://www.instagram.com/reel/DKjCAils9Mu/?igsh=MWtnN2FzbDAzNjc2OA==,Dkjcails9mu,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-22,Instagram,,https://www.instagram.com/reel/DNA237nyrH4/?igsh=MXBjeW5sZHV6d3kzMw==,Dna237nyrh4,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-22,Instagram,,https://www.instagram.com/reel/DNp-G10M64C/?igsh=dTZjYzF1YmF3M2N4,Dnp G10m64c,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-22,Instagram,,https://www.instagram.com/reel/DNo7Vv9NyZc/?igsh=bWZ4eWtoa2E1NTcz,Dno7vv9nyzc,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-21,Instagram,,https://www.instagram.com/reel/DLGP6meOZy_/?igsh=MXBrcnQ4dXBxcnJjcg==,Dlgp6meozy,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-21,Instagram,,https://www.instagram.com/reel/DL5KxdAie09/?igsh=MWxsYTZvcWF5NnVlYg==,Dl5kxdaie09,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-21,Instagram,,https://www.instagram.com/reel/DNWGGqGI73s/?igsh=MW5nbjB5NWpzenh3dQ==,Dnwggqgi73s,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-21,Instagram,,https://www.instagram.com/reel/DMJJszgOLxo/?igsh=Z2l0MTMzejJ2Zng1,Dmjjszgolxo,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-21,Instagram,,https://www.instagram.com/reel/DKsZO-jx5sQ/?igsh=YzdzdWoxdmI2dGtu,Dkszo Jx5sq,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-21,Instagram,,https://www.instagram.com/reel/DL5ZTOLMvxM/?igsh=M3Blenh3c3ZxOTQx,Dl5ztolmvxm,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-19,YouTube,,https://youtube.com/shorts/TDQyD25FScE?si=M3XUf8jthgGexL8U,Tdqyd25fsce,,Other,"youtube, youtube.com, yt:TDQyD25FScE",,Unknown,EN,
2025-08-18,Instagram,,https://www.instagram.com/reel/DMhYn7BOLjG/?igsh=MW0wZ3B4ODZmbzkxNg==,Dmhyn7boljg,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-18,Instagram,,https://www.instagram.com/reel/DKKu_F7sqQd/?igsh=eWZrNmx4YWZ2emhn,Dkku F7sqqd,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-18,Instagram,,https://www.instagram.com/reel/DIgv6L6q3S-/?igsh=NHJ3bGpodnNibTU=,Digv6l6q3s,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-18,Instagram,,https://www.instagram.com/reel/DNcs30pIKBT/?igsh=MXZmNTF3b3MyN21kcw==,Dncs30pikbt,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-18,Instagram,,https://www.instagram.com/reel/DMjUQsVBDdJ/?igsh=ajF3ajNqa3ViaThy,Dmjuqsvbddj,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-18,Facebook,,https://www.facebook.com/share/r/172RLmbjMz/,172rlmbjmz,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-08-18,Instagram,,https://www.instagram.com/reel/DKZo_4ggAwh/?igsh=MTB0ZXh6cmE4OW5mNg==,Dkzo 4ggawh,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-18,Instagram,,https://www.instagram.com/reel/DNVblEpPYoC/?igsh=dzBscTdyYjltZDBl,Dnvbleppyoc,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-18,Instagram,,https://www.instagram.com/reel/DNCv91Xsn6D/?igsh=MWNna3N2NG83MHA1Yg==,Dncv91xsn6d,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-18,Instagram,,https://www.instagram.com/reel/DK2CSd1NmJE/?igsh=NDg5aGUxNjBrdnFv,Dk2csd1nmje,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-17,YouTube,,https://youtube.com/shorts/2dUuOharQ6I?si=QY6gXwknXHkGJLO8,2duuoharq6i,,Other,"youtube, youtube.com, yt:2dUuOharQ6I",,Unknown,EN,
2025-08-16,Instagram,,https://www.instagram.com/reel/DLiYxDWtxSD/?igsh=MWRnbDdpcHlkeWliZg==,Dliyxdwtxsd,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-15,Instagram,,https://www.instagram.com/reel/DMQjBG3i0i5/?igsh=MmFoc2hleDc5cWJj,Dmqjbg3i0i5,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-15,Instagram,,https://www.instagram.com/reel/DMPYknSCphO/?igsh=MTl3bDUzM3ozNDZoMA==,Dmpyknscpho,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-15,Instagram,,https://www.instagram.com/reel/DIbUxabzEB8/?igsh=MWYwMmJyaXJ5a2g2eA==,Dibuxabzeb8,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-15,YouTube,,https://youtu.be/HDfj-FCnEaY?si=TNyanY5RfrMEmF5W,Hdfj Fcneay,,Other,"youtu.be, youtube, yt:HDfj-FCnEaY",,Unknown,EN,
2025-08-14,Instagram,,https://www.instagram.com/reel/DJ4JG7NOWXM/?igsh=MWV0dGJ3aWNsNXdqMg==,Dj4jg7nowxm,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-14,Instagram,,https://www.instagram.com/reel/DCzRJVysfTG/?igsh=ZHdlbnQxcnhkOTlk,Dczrjvysftg,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-14,Instagram,,https://www.instagram.com/reel/DNEg4MQy_aC/?igsh=MWdpejJqYTNkcGd5bg==,Dneg4mqy Ac,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-14,Instagram,,https://www.instagram.com/reel/DMyQ-atTFfq/?igsh=MXB6enNqNDhmbXlwYw==,Dmyq Attffq,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-14,Instagram,,https://www.instagram.com/reel/DKuPKJssccD/?igsh=MXJjOHIyenZmajlsOQ==,Dkupkjssccd,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-14,Instagram,,https://www.instagram.com/reel/DM1V2urOVdm/?igsh=MWhuYzR6aWp5OTB0dQ==,Dm1v2urovdm,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-14,Instagram,,https://www.instagram.com/reel/DFF-hGqujBA/?igsh=MXQ1bjh1azFpYTB3aw==,Dff Hgqujba,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-14,Instagram,,https://www.instagram.com/reel/DMibSY8uMbD/?igsh=MTVyNnJxaGtjZWhubQ==,Dmibsy8umbd,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-14,Website,,https://www.gregisenberg.com/,www.gregisenberg.com,,Other,"website, www.gregisenberg.com",,Unknown,EN,
2025-08-14,Instagram,,https://www.instagram.com/reel/DK9mTcDRVx-/?igsh=MW91c3JjNnRsN3JrbQ==,Dk9mtcdrvx,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-13,YouTube,,https://youtube.com/shorts/qUKMQBBeof4?si=lKMIBXqKXAjP_GiA,Qukmqbbeof4,,Other,"youtube, youtube.com, yt:qUKMQBBeof4",,Unknown,EN,
2025-08-12,YouTube,,https://youtu.be/6rAHkSyzfNA?si=-a3l9MNs_2MB_w5Z,6rahksyzfna,,Other,"youtu.be, youtube, yt:6rAHkSyzfNA",,Unknown,EN,
2025-08-12,Website,,https://www.parakeet-ai.com/?utm_source=sales_performance_max_interview_assistant&gad_source=2&gad_campaignid=21833226879&gclid=Cj0KCQjwzOvEBhDVARIsADHfJJTgHh4vrIOctb9Cjs5IUbbE1gh1lt33qJPiZJLwrib4hTn0ypZkxDsaAmpWEALw_wcB,www.parakeet-ai.com,,AI Creative / How-To,"website, www.parakeet-ai.com",,Unknown,EN,
2025-08-12,Facebook,,https://www.facebook.com/share/r/1BMFLH9yAo/,1bmflh9yao,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-08-11,Facebook,,https://www.facebook.com/share/r/14MHHtaj6WC/,14mhhtaj6wc,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-08-10,Instagram,,https://www.instagram.com/reel/DNEyq_eI_ed/?igsh=MXJkcXZ1emthczhyYQ==,Dneyq Ei Ed,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-10,Instagram,,https://www.instagram.com/reel/DNB1iXzIUcv/?igsh=MXB0ejZ2dHlnNm93cA==,Dnb1ixziucv,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-10,YouTube,,https://youtu.be/gWNFna6fgS8?si=6GI0gfM4UwDUTAjD,Gwnfna6fgs8,,Other,"youtu.be, youtube, yt:gWNFna6fgS8",,Unknown,EN,
2025-08-09,Instagram,,https://www.instagram.com/reel/DMvTHtyIbjC/?igsh=dXhhcHFvMGNrd2Jp,Dmvthtyibjc,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-09,YouTube,,https://youtube.com/shorts/59YdpsDdQaE?feature=shared,59ydpsddqae,,Other,"youtube, youtube.com, yt:59YdpsDdQaE",,Unknown,EN,
2025-08-08,YouTube,,https://youtube.com/shorts/22R6YMxdA4c?si=x6s0WG3LKcDUdBop,22r6ymxda4c,,Other,"youtube, youtube.com, yt:22R6YMxdA4c",,Unknown,EN,
2025-08-08,Website,,https://togetherai.gr/,togetherai.gr,,AI Tools / Product Demos,"togetherai.gr, website",Together AI,Unknown,EN,
2025-08-04,Instagram,,https://www.instagram.com/reel/DMygtgaA2Wu/?igsh=MWRmYWQ2bzRxMTQ2aQ==,Dmygtgaa2wu,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-04,Instagram,,https://www.instagram.com/reel/DMQmFeRATht/?igsh=Mzc3emJ4ZzBwMGpv,Dmqmferatht,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-04,Instagram,,https://www.instagram.com/reel/DMaXoBDgWiW/?igsh=ZG9yZzlyYjk1cnoz,Dmaxobdgwiw,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-04,Instagram,,https://www.instagram.com/reel/DMqajdbxBhr/?igsh=ZTE2Znk4b2J0amNz,Dmqajdbxbhr,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-04,Instagram,,https://www.instagram.com/reel/DMKy-A0gC11/?igsh=cWhkZGFjMWZ0NG11,Dmky A0gc11,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-04,Instagram,,https://www.instagram.com/reel/DL7GkSsg0p4/?igsh=MWthOGYyeDRxaXYwOQ==,Dl7gkssg0p4,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-03,WhatsApp Media,,,Media (not included in export),,Other,"whatsapp, media",,Unknown,EN,Media omitted in WhatsApp export
2025-08-03,Instagram,,https://www.instagram.com/reel/DL0X2MpyYvc/?igsh=dHhuYXF0N2ZyNGMx,Dl0x2mpyyvc,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-03,Website,,https://greaterpublicrelations.com/,greaterpublicrelations.com,,Other,"greaterpublicrelations.com, website",,Unknown,EN,
2025-08-01,Instagram,,https://www.instagram.com/reel/DMyxKT1vCbC/?igsh=ODgwYWtwNWszdmE5,Dmyxkt1vcbc,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-01,Website,,https://smartphonefilmmakingpro.com/ai-yourself-premium-offer?utm_medium=paid&utm_source=ig&utm_id=120230082411670759&utm_content=120231252964920759&utm_term=120231252964930759&utm_campaign=120230082411670759&fbclid=PAZXh0bgNhZW0BMABhZGlkAaslsCLB1wcBp7UCByNu21OPZ_p76uEEr5sOqjpSdAfyhj_25ZGTr5uumPZlBsQOzgi0iqeL_aem_9iCHK-5DV3QHYxnGJYGc-A,Ai Yourself Premium Offer,,AI Tools / Product Demos,"smartphonefilmmakingpro.com, website",,Unknown,EN,
2025-07-29,Instagram,,https://www.instagram.com/reel/DMqajdbxBhr/?igsh=ZTE2Znk4b2J0amNz,Dmqajdbxbhr,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-07-29,Instagram,,https://www.instagram.com/reel/CyWFEsDyJsC/?igsh=d3prcWtxdzllZzZo,Cywfesdyjsc,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-07-29,Instagram,,https://www.instagram.com/reel/DL64UasNPxl/?igsh=Nm56aWlpdHJ4NWlj,Dl64uasnpxl,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-07-29,Instagram,,https://www.instagram.com/reel/DLPvLPqIZqH/?igsh=NTc1OWtrc2dpaGh2,Dlpvlpqizqh,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-07-28,Website,,https://dailycaller.com/,dailycaller.com,,Other,"dailycaller.com, website",,Unknown,EN,
2025-07-27,YouTube,,https://youtube.com/shorts/wye0EBK0fPE?si=QweQwehWcWJ0VuKK,Wye0ebk0fpe,,Other,"youtube, youtube.com, yt:wye0EBK0fPE",,Unknown,EN,
2025-07-26,YouTube,,https://youtu.be/IcqUOO_iQFc?si=u7wOQvqpl6QpBihY,Icquoo Iqfc,,Other,"youtu.be, youtube, yt:IcqUOO_iQFc",,Unknown,EN,
2025-07-25,Instagram,,https://www.instagram.com/reel/DLPkwtwRfG5/?igsh=MWNxYmVkcjU5dm00Ng==,Dlpkwtwrfg5,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-07-25,Instagram,,https://www.instagram.com/reel/DLheXIeREQs/?igsh=MTY2YzJ5eWxyazJwbA==,Dlhexiereqs,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-07-25,Instagram,,https://www.instagram.com/reel/DLrt16QRNtj/?igsh=MWhuMmcwdWpibGp6eg==,Dlrt16qrntj,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-07-25,Instagram,,https://www.instagram.com/reel/DL41XRoRMC5/?igsh=MTVlN3o2bnd3azlmMw==,Dl41xrormc5,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-07-25,Instagram,,https://www.instagram.com/reel/DMINA7jTTfG/?igsh=em50NGxvZTRueTlz,Dmina7jttfg,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-07-25,Instagram,,https://www.instagram.com/reel/DMKuWUgRxNL/?igsh=dnMydjk2YmJnZHA4,Dmkuwugrxnl,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-07-25,Instagram,,https://www.instagram.com/reel/DMaOjIMRz_B/?igsh=MWZqeHZxYmFpMXVwNg==,Dmaojimrz B,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-07-25,Instagram,,https://www.instagram.com/reel/DMfT2LGzvZb/?igsh=ZjBjNXh3cmgzdW9q,Dmft2lgzvzb,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-07-23,Facebook,,https://www.facebook.com/share/r/19QhMwCJNc/,19qhmwcjnc,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-07-22,YouTube,,https://youtu.be/noivN2hIXLY?si=2Q-YK-BhjKrYDxKx,Noivn2hixly,,Other,"youtu.be, youtube, yt:noivN2hIXLY",,Unknown,EN,
